config_name,question,ground_truth,answer,ttft_seconds,total_seconds,token_count,tokens_per_second,faithfulness,answer_relevancy,answer_correctness,context_precision,context_recall,answer_valid,custom_hit@1,custom_ndcg@1,custom_recall@1,custom_hit@3,custom_ndcg@3,custom_recall@3,custom_hit@5,custom_ndcg@5,custom_recall@5,custom_context_relevance,custom_vec_dist_q_gt,custom_vec_dist_q_answer,custom_rouge_l,custom_bleu,custom_meteor,custom_bert_score_precision,custom_bert_score_recall,custom_bert_score_f1
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,In what year did Massachusetts first require children to be educated in schools?,1852,1852.,0.8749458809998032,0.8759413930001756,0,0,1.0,,,,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6903693844319845,0.5705468741257433,0.5566979476094055,1.0,0.0,0.5,0.9881905913352966,0.9956738948822021,0.9919181292838475
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,When were stromules discovered?,1962,Stromules were first observed in 1962.,0.6435217359999115,0.6461587759999929,0,0,1.0,,,,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6232631496929356,0.6405832343349422,0.4360802113292236,0.2857142857142857,0.0,0.3333333333333333,0.9607759118080139,0.9744559526443481,0.9675675805219948
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,Which artist who had a major influence on the Gothic Revival is represented in the V&A's British galleries?,Horace Walpole,Horace Walpole.,0.6583001489998423,0.6595954009999332,0,0,0.0,,,,,True,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.6760519159681709,0.4311723859828702,0.44620307713740026,1.0,0.0,0.9375,0.9941795468330383,0.9984198212623596,0.9962951723712616
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,"In 1890, who did the university decide to team up with?",several regional colleges and universities,I cannot answer from the provided context.,0.7687951499997325,0.7708067699995809,0,0,0.0,,,,,False,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6182672154382141,0.4659700749260104,0.5912682277897099,0.0,0.0,0.0,0.0,0.0,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,Who got a touchdown making the score 10-7?,Jonathan Stewart,Jonathan Stewart.,0.5600117090002641,0.5610800640001798,0,0,1.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6489406717379581,0.4151731059099395,0.4209663532830348,1.0,0.0,0.9375,0.9944308400154114,0.9982596039772034,0.9963415436945623
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,How many Examination Boards exist in India?,30,I cannot answer from the provided context.,0.6901468959999875,0.6920546749997811,0,0,1.0,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.603437113019983,0.6187432495015572,0.4604562660510938,0.0,0.0,0.0,0.0,0.0,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,Who started rumors in 2008 that ABC would sell its ten owned-and-operated stations?,Caris & Co.,Caris & Co.,0.5295379680001133,0.5307722180000383,0,0,1.0,,,,,True,1.0,1.0,0.5,1.0,0.9197207891481876,1.0,1.0,0.9197207891481876,1.0,0.7260875916403488,0.4508061355166967,0.4508061355166967,1.0,0.0,0.9814814814814815,0.9999998211860657,0.9999998211860657,0.9999998211860657
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,Which network broadcasted the 50th Super Bowl game? ,CBS,CBS broadcasted the 50th Super Bowl game.,0.7646347979998609,0.7669729879999068,0,0,1.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6282546302401388,0.5211511785824013,0.07243961306376956,0.25,0.0,0.3125,0.9539243578910828,0.9850497841835022,0.9692372502323465
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,Why was this short termed organization created?,coordinate the response to the embargo,To coordinate the response to the embargo.,0.7904741249999461,0.7927320290000353,0,0,1.0,,,,,True,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,0.5729333832778597,0.5745778994246111,0.5295846831809283,0.923076923076923,0.8091067115702212,0.9653916211293262,0.9897798895835876,0.985117495059967,0.9874431887642602
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,What does LGM stands for?,Last Glacial Maximum,I cannot answer from the provided context.,0.7514701939999213,0.7533174710001731,0,0,1.0,,,,,False,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6194648358523024,0.3055562701598704,0.4542245199286876,0.0,0.0,0.0,0.0,0.0,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,What is the paper written by Richard Karp in 1972 that ushered in a new era of understanding between intractability and NP-complete problems?,"""Reducibility Among Combinatorial Problems""","""Reducibility Among Combinatorial Problems""",0.6277622869997685,0.6296834409999974,0,0,0.5,,,,,True,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,0.6647717125412576,0.49227986282874303,0.49227986282874303,1.0,1.0,0.9921875,1.0,1.0,1.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,What Lake in a German island Mainau receives a fraction of the Rhine's flow?,Lake Überlingen,Lake Überlingen.,0.6635329740001907,0.6648118670000258,0,0,0.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.63491866691611,0.4461070020749931,0.4478732604817668,1.0,0.0,0.9375,0.9960847496986389,0.9993071556091309,0.9976933506838598
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,What studio does ABC own at 1500 Broadway in NYC?,Times Square Studios,The Times Square Studios.,0.673003523999796,0.6739513580000676,0,0,1.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6038000853056424,0.41997917264947293,0.43465584559692305,0.8571428571428571,0.0,0.949820788530466,0.9873426556587219,0.9934993386268616,0.9904114293061648
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,How many fraternities are apart of the university?,fifteen,There are fifteen fraternities at the University of Chicago.,0.5704006389996721,0.5728468279999106,0,0,1.0,,,,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6592711480463512,0.6273266455420443,0.18503371706751714,0.19999999999999998,0.0,0.2777777777777778,0.9506776928901672,0.9725686311721802,0.9614985775791274
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,At what address did Goldenson secure a new headquarters for ABC?,1330 Avenue of the Americas in Manhattan,"1330 Avenue of the Americas in Manhattan, at the corner of 54th Street.",0.7640973699999449,0.7680080529999032,0,0,1.0,,,,,True,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.660984388581177,0.4731628312407281,0.4359611133025758,0.7000000000000001,0.4703709593866897,0.9197099892588614,0.9858530759811401,0.9973087906837463,0.991547846421699
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,Who had established the Russian empire to its former glory prior to 1921?,Bolshevik leaders,I cannot answer from the provided context.,0.8927645169997049,0.8945468150000124,0,0,1.0,,,,,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6663795235856729,0.50149465793141,0.5729628161119618,0.0,0.0,0.0,0.0,0.0,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,What does the Riemann hypothesis state the source of irregularity in the distribution of points comes from?,random noise,Random noise.,0.5280597380001382,0.5290476960003616,0,0,0.0,,,,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6425520846717679,0.4939421298736214,0.4924426150152633,1.0,0.0,0.9375,0.9876125454902649,0.9922654628753662,0.9899335367651007
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,Which work of Luther's is effective in teaching children?,Small Catechism,Luther's Small Catechism.,0.763710958000047,0.7656082779999451,0,0,1.0,,,,,True,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,0.656972595817658,0.3857577079884005,0.36407627968511036,0.8,0.0,0.8928571428571428,0.9854398965835571,0.9953076839447021,0.9903492103458296
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,How was the civil disobedience shown in Antigone?,obey her conscience rather than human law,"Antigone defied Creon's order to prevent her brother's burial, choosing to obey her conscience instead of human law.",0.8147711980000167,0.8179370709999603,0,0,1.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.706628061196052,0.4066755323996867,0.32439501563098405,0.4,0.0,0.4592592592592593,0.9734976291656494,0.9717445373535156,0.9726202932985806
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,Where do juvenile platyctenids live?,among the plankton,Juvenile platyctenids live among the plankton.,0.7202248009998584,0.7218965160000153,0,0,1.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6391114738511984,0.45339407546927957,0.17328830300719078,0.6666666666666666,0.0,0.8922558922558923,0.9732636213302612,0.9905049204826355,0.9818085841872316
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,How often are elections held for the Victorian Parliament?,every four years,Elections for the Victorian Parliament are held every four years in November.,0.8761401570000089,0.8780312650001179,0,0,1.0,,,,,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6256794081173761,0.5434001642414903,0.24015333798962069,0.4,0.0,0.754985754985755,0.9611601829528809,0.9659535884857178,0.9635509242818007
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,What magnetic and electric force acts on a charge?,unified electromagnetic,The electromagnetic force acting on a charge is the sum of the electrostatic force (due to the electric field) and the magnetic force (due to the magnetic field).,1.0799763680001888,1.0871427299998686,0,0,1.0,,,,,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6345553554799,0.47407235930983105,0.1393615419980624,0.06666666666666667,0.0,0.10869565217391303,0.9266303777694702,0.9699158072471619,0.9477791344861306
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,What kinds of growth did Kublai encourage?,"commercial, scientific, and cultural","Kublai Khan promoted commercial, scientific, and cultural growth.",0.6539677690002463,0.6567126280001503,0,0,1.0,,,,,True,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,0.6512238424172331,0.5496873650907779,0.222662984094399,0.6666666666666666,0.345720784641941,0.9019886363636364,0.9727192521095276,0.9829549193382263,0.977810299849945
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,What was the name of the first episode of the new Doctor Who series?,Rose,"""Rose""",0.7603487129999849,0.761305973999697,0,0,1.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6456735039573672,0.38235930543325747,0.37054855201738945,1.0,0.0,0.5,0.9804062843322754,0.9951861500740051,0.9877409313993634
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,Each of the extended metropolitan areas has a population that exceeds what number?,five million,Five million.,0.45479378600020937,0.4558605280003576,0,0,1.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.7551906758468164,0.5094807952371139,0.4644563648149268,1.0,0.0,0.9375,0.9895861148834229,0.9918006658554077,0.9906921527927707
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,Why is giving a defiant speech sometimes more harmful for the individual?,lack of remorse,"Because it can be interpreted as a lack of remorse, an attempt to avoid responsibility, and an indication of likely future illegal actions, potentially leading to harsher sentences.",1.0761401830000068,1.0820024459999331,0,0,1.0,,,,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6173229153267971,0.5798347244338684,0.4173283503828781,0.19354838709677416,0.0,0.5353535353535354,0.9524656534194946,0.969106137752533,0.9607138437063728
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,When were Joseph Schumpeter and Norman Angell at their most prolific writing period?,before World War I,I cannot answer from the provided context.,0.7797526139997899,0.7815505709995705,0,0,1.0,,,,,False,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6293438934887949,0.45416912612649296,0.5621940060843797,0.0,0.0,0.0,0.0,0.0,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,How do competing businesses attract workers?,offering a higher wage,By offering higher wages.,0.4480290420001438,0.4493052689999786,0,0,1.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.5990710663215181,0.46126728482615453,0.4656026839053813,0.5,0.0,0.46875,0.9797356724739075,0.9800448417663574,0.9798902327333068
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,How many teams up to Super Bowl 50 have been to the championship game eight times?,four,Four.,0.6433313860002272,0.6441516139998384,0,0,1.0,,,,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6635480789472149,0.5484502448978812,0.5376730156491409,1.0,0.0,0.5,0.9866471886634827,0.9893545508384705,0.9879990150436148
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,What plants create most electric power?,steam turbine,I cannot answer from the provided context.,0.6891145879999385,0.69118317199991,0,0,1.0,,,,,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5987677592105536,0.4536777438150007,0.5852173907929112,0.0,0.0,0.0,0.0,0.0,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,The epidemic in Newcastle was the most what in any British city at the time?,devastating loss,devastating loss,0.5271332140000595,0.5282382069999585,0,0,0.0,,,,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6954180942164555,0.5721892005572298,0.5721892005572298,1.0,0.0,0.9375,1.0,1.0,1.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,"What additional srevice did BSkyB offer besides Video on Demand that they claimed offered ""substantially more value""?",HD channels,HD channels.,0.5540230540000266,0.5550050399997417,0,0,0.5,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.5801301809700061,0.4939643687211993,0.4905330816275725,1.0,0.0,0.9375,0.9922332763671875,0.9987542033195496,0.9954830611000937
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,Who did Tesla think would run the world of the future?,women,Tesla believed that women would run the world of the future.,0.5600704970001971,0.5641871389998414,0,0,1.0,,,,,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5896058307908646,0.5819125734851476,0.15460140043467685,0.16666666666666669,0.0,0.25,0.9665258526802063,0.9797576069831848,0.9730967519737517
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,What have many HT members graduated to joining?,terrorist groups,I cannot answer from the provided context.,0.6553789449999385,0.6574245370002245,0,0,1.0,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6327805822588415,0.5611884771574662,0.5878889255008521,0.0,0.0,0.0,0.0,0.0,0.0
recursive_cs1000_co200_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,Approximately how many items are in the costume collection of the V&A?,"over 14,000","The V&A's costume collection contains over 14,000 outfits plus accessories.",0.7877422210003715,0.7900982250002926,0,0,1.0,,,,,True,1.0,1.0,0.5,1.0,0.9197207891481876,1.0,1.0,0.9197207891481876,1.0,0.6778028490728422,0.4934963539113152,0.10307574018250487,0.33333333333333337,0.0,0.6696428571428572,0.9630129933357239,0.9827816486358643,0.9727968993575435
