config_name,question,ground_truth,answer,ttft_seconds,total_seconds,token_count,tokens_per_second,faithfulness,answer_relevancy,answer_correctness,context_precision,context_recall,answer_valid
semantic_cs500_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,what circuit court is maryland,The Circuit Courts of Maryland are the state trial courts of general jurisdiction in Maryland.,The Circuit Courts of Maryland are the state trial courts of general jurisdiction in Maryland.,1.3116734610000549,1.3151265610001701,0,0,1.0,0.3559866493140218,1.0,0.8333333332916666,1.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,What happened during the Starving Time in Jamestown?,There is scientific evidence that the settlers at Jamestown had turned to cannibalism during the starving time.,I cannot answer from the provided context.,0.5405076320000717,0.5437929259999237,0,0,1.0,0.0,0.12943022995334919,0.0,0.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,how many members are in the house of representatives,The total number of voting representatives is fixed by law at 435.,The total number of voting representatives is fixed at 435.,0.9510888029999478,0.9552369440000348,0,0,1.0,0.7598453820692815,0.9950439349970018,0.9999999999,1.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,Where Elephants Live,"Elephants are scattered throughout sub-Saharan Africa , and South and Southeast Asia .",I cannot answer from the provided context.,0.642597343000034,0.6451665580000281,0,0,1.0,0.0,0.12977788095590756,0.0,0.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,WHAT IS A FY QUARTER,"A fiscal year (or financial year, or sometimes budget year) is a period used for calculating annual (""yearly"") financial statements in businesses and other organizations.",I cannot answer from the provided context.,0.44006804700006796,0.4435659969999506,0,0,1.0,0.0,0.11988070130807518,0.0,0.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,what is homebrew for wii,"In more general terms, Wii Homebrew refers to the use of the Wii 's hardware, accessories and software for purposes outside those intended by the manufacturer.",I cannot answer from the provided context.,0.8498631909999403,0.852955214000076,0,0,0.0,0.0,0.13112228669646722,0.0,0.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,Who was Daniel J Daly?,"Sergeant Major Daniel Joseph ""Dan"" Daly (November 11, 1873 – April 27, 1937) was a United States Marine and one of only nineteen men (including seven Marines) to have received the Medal of Honor twice",I cannot answer from the provided context.,0.4384299220000685,0.4411134540000603,0,0,1.0,0.0,0.12223296458135294,0.0,0.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,when did marlins start,The Miami Marlins began play in the 1993 season as the Florida Marlins.,The Florida Marlins started in 1993.,1.1576928679999128,1.160904920000121,0,0,0.0,0.5818820057170129,0.9584368496950768,0.49999999995,0.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,what is the ingredient in mustard,"Mustard (or yellow sauce) is a condiment made from the seeds of a mustard plant (white or yellow mustard, Sinapis hirta ; brown or Indian mustard, Brassica juncea ; or black mustard, B. nigra ).","The ingredients in mustard include mustard seeds (from white/yellow mustard, Sinapis alba; brown mustard, Brassica juncea; or black mustard, Brassica nigra), water, vinegar, lemon juice, wine, or other liquids, salt, and often other flavorings and spices.",1.8938710160000483,1.9103811919999316,0,0,1.0,0.9450510449415868,0.459078145387768,0.9999999999,0.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,what were 3 important things that douglas MacArthur did?,"He officially accepted Japan's surrender on 2 September 1945, and oversaw the occupation of Japan from 1945 to 1951.",I cannot answer from the provided context.,1.0129951989999881,1.0153805299999021,0,0,0.0,0.0,0.1231864002159171,0.0,0.0,True
